episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
5715,338,172,97.31,
5720,353,156,99.97,
5725,340,168,97.53999999999999,
5730,369,171,97.30000000000001,
5735,343,186,96.91,
5740,348,194,99.27,
5745,356,187,98.42,
5750,346,173,98.08,
5755,352,177,98.64,
5760,348,169,98.94,
5765,357,187,99.8,
5770,364,179,97.44999999999999,
5775,349,185,99.13000000000001,
5780,353,175,98.13,
5785,333,165,100.12,
5790,354,185,97.03,
5795,368,175,99.41000000000001,
5800,367,163,97.34,
5805,364,172,97.23,
5810,350,182,99.33,
5815,350,179,97.87,
5820,356,159,99.83,
5825,362,172,97.8,
5830,336,177,97.80000000000001,
5835,331,189,99.17,
5840,343,188,97.57,
5845,349,181,98.62,
5850,351,183,98.38000000000001,
5855,332,180,97.89999999999999,
5860,353,189,98.82000000000001,
5865,360,192,98.16,
5870,358,191,98.4,
5875,359,182,97.62,
5880,358,167,99.29,
5885,333,171,97.48,
5890,370,163,96.39999999999999,
5895,371,171,95.48,
5900,365,190,98.91,
5905,345,170,98.53,
5910,348,179,99.14999999999999,
5915,347,182,99.11,
5920,345,192,96.82000000000001,
5925,351,191,96.84,
5930,348,170,98.49000000000001,
5935,366,166,98.61999999999999,
5940,341,197,96.43,
5945,338,198,97.68,
5950,351,180,99.67,
5955,349,165,97.69,
5960,337,179,97.17,
5965,351,175,97.19000000000001,
5970,344,170,99.58,
5975,346,161,99.25999999999999,
5980,352,157,98.99,
5985,361,165,99.1,
5990,347,170,98.10000000000001,
5995,355,167,99.09,
6000,333,197,99.07000000000001,
6005,353,188,99.27,
6010,350,196,98.79,
6015,353,176,97.87,
6020,361,165,96.32000000000001,
6025,349,180,98.64,
6030,343,174,101.28,
6035,346,193,97.94,
6040,362,177,97.78,
6045,340,188,102.04,
6050,358,178,99.28,
6055,349,199,97.94000000000001,
6060,366,190,98.28,
6065,353,183,100.63,
6070,333,183,98.77,
6075,360,168,99.08000000000001,
6080,361,176,97.01,
6085,323,180,99.42999999999999,
6090,371,168,97.02,
6095,347,192,97.69,
6100,365,175,98.97,
6105,330,177,98.76,
6110,353,188,100.83,
6115,362,167,98.08,
6120,360,171,98.4,
6125,327,187,96.92999999999999,
6130,339,175,99.6,
6135,346,170,97.96000000000001,
6140,366,171,101.38,
6145,358,169,97.64999999999999,
6150,328,170,97.0,
6155,349,186,97.86,
6160,346,187,100.19,
6165,358,181,97.58,
6170,343,182,97.96000000000001,
6175,332,189,97.9,
6180,361,169,99.91,
6185,360,178,99.63000000000001,
6190,364,179,98.04,
6195,341,182,98.34,
6200,366,180,98.92999999999999,
6205,365,170,97.61999999999999,
6210,358,194,97.35,
6215,342,188,98.55,
6220,359,178,98.69000000000001,
6225,363,191,97.80999999999999,
6230,352,189,96.51,
6235,349,178,100.12,
6240,342,170,100.69,
6245,346,167,98.49,
6250,353,171,101.26,
6255,348,177,97.94,
6260,341,179,98.26,
6265,343,179,96.25,
6270,363,174,97.35,
6275,344,171,98.68,
6280,349,166,97.75999999999999,
6285,334,164,98.71,
6290,350,192,98.23,
6295,345,180,99.7,
6300,333,171,98.39,
6305,339,172,99.03,
6310,358,161,98.33,
6315,344,167,99.1,
6320,340,167,96.36,
6325,333,167,99.5,
6330,321,177,98.61999999999999,
6335,339,176,98.55000000000001,
6340,371,177,97.25,
6345,364,168,100.23,
6350,328,190,98.82,
6355,343,189,96.63,
6360,369,169,97.42999999999999,
6365,347,178,98.89,
6370,342,185,99.19999999999999,
6375,363,175,98.81,
6380,348,175,98.98,
6385,345,181,97.86999999999999,
6390,359,174,98.23,
6395,350,173,97.82000000000001,
6400,372,171,98.80000000000001,
6405,356,182,98.85000000000001,
6410,342,178,98.27,
6415,343,186,97.44,
6420,362,176,100.35000000000001,
6425,338,187,98.17,
6430,341,164,97.28999999999999,
6435,360,179,99.89,
6440,378,184,98.38,
6445,346,184,97.31,
6450,327,191,99.27,
6455,351,194,99.67999999999999,
6460,360,190,99.02,
6465,341,185,99.04,
6470,366,175,97.18,
6475,346,179,97.44,
6480,365,153,97.94,
6485,346,176,104.69,
6490,351,192,97.94,
6495,360,182,98.38000000000001,
6500,358,183,98.14999999999999,
6505,368,184,97.22,
6510,337,176,96.06,
6515,345,172,96.85,
6520,343,178,98.85000000000001,
6525,361,164,98.0,
6530,366,180,98.95,
6535,364,184,98.02000000000001,
6540,343,182,97.15,
6545,330,176,100.47999999999999,
6550,354,182,101.41,
6555,346,168,98.75,
6560,360,172,99.24,
6565,340,184,96.49,
6570,341,174,98.09,
6575,352,173,97.57000000000001,
6580,348,183,99.10000000000001,
6585,347,189,97.06,
6590,327,159,97.1,
6595,346,186,98.97,
6600,356,176,97.28,
6605,349,173,97.02,
6610,366,185,96.74,
6615,355,176,98.00999999999999,
6620,370,177,98.06,
6625,368,188,98.56,
6630,336,182,96.63000000000001,
6635,338,170,98.09,
6640,347,177,98.66,
6645,348,166,98.53,
6650,361,177,97.85000000000001,
6655,350,171,96.69,
6660,354,170,99.19999999999999,
6665,347,198,97.79,
6670,357,185,97.51,
6675,343,170,100.49,
6680,356,191,99.42999999999999,
6685,336,172,97.76,
6690,371,172,100.97999999999999,
6695,376,176,100.11,
6700,341,179,98.89,
6705,327,171,99.75999999999999,
6710,341,174,99.66999999999999,
6715,331,180,100.75,
6720,337,172,97.76,
6725,345,182,97.0,
6730,333,195,99.68,
6735,332,185,97.53,
6740,346,201,98.77000000000001,
6745,348,182,99.48,
6750,347,178,97.5,
6755,339,183,98.34,
6760,367,180,98.08,
6765,352,173,98.31,
6770,358,169,97.3,
6775,335,171,97.92,
6780,350,165,98.91,
6785,358,165,98.75,
6790,365,178,101.6,
6795,347,180,97.12,
6800,359,180,103.03999999999999,
6805,349,159,97.7,
6810,346,179,98.55,
6815,360,181,97.10000000000001,
6820,340,170,99.76,
6825,364,179,97.88,
6830,351,179,98.87,
6835,363,163,97.8,
6840,362,182,99.93,
6845,356,173,97.49,
6850,339,178,98.91,
6855,350,182,99.11,
6860,338,166,98.94,
6865,335,182,98.9,
6870,352,175,98.53,
6875,346,170,98.75999999999999,
6880,342,157,97.48,
6885,357,168,97.66,
6890,371,160,97.74,
6895,380,147,97.96000000000001,
6900,350,154,96.14999999999999,
6905,346,172,97.25,
6910,337,167,97.78,
6915,360,156,98.86,
6920,368,159,97.43,
6925,354,178,97.60000000000001,
6930,352,174,98.52000000000001,
6935,364,160,98.55,
6940,354,168,100.93,
6945,348,172,99.18,
6950,333,171,97.22999999999999,
6955,322,164,97.85,
6960,320,183,98.26,
6965,340,171,99.50999999999999,
6970,353,179,97.42,
6975,331,168,100.47,
6980,355,163,100.86,
6985,346,166,97.64,
6990,352,160,98.19,
6995,363,159,98.13000000000001,
7000,353,157,99.36,
7005,342,177,100.0,
7010,339,174,97.76,
7015,337,171,98.60000000000001,
7020,336,165,100.76,
7025,349,169,97.91,
7030,336,182,99.75999999999999,
7035,345,170,97.8,
7040,353,174,100.26,
7045,330,179,97.38000000000001,
7050,347,182,98.78,
7055,351,175,96.75999999999999,
7060,347,177,97.91,
7065,355,171,98.41,
7070,362,163,98.9,
7075,359,165,98.61999999999999,
7080,340,173,100.42,
7085,349,162,99.57,
7090,345,167,98.83999999999999,
7095,334,170,99.61999999999999,
7100,358,171,97.12,
7105,369,160,99.06,
7110,348,169,98.44,
7115,353,172,97.76,
7120,345,168,99.47999999999999,
7125,360,164,98.73,
7130,353,170,99.13,
7135,333,168,100.3,
7140,345,159,100.76,
7145,337,176,99.0,
7150,347,175,98.45,
7155,362,168,99.67,
7160,365,161,98.93,
7165,353,177,97.64,
7170,346,172,97.69,
7175,387,173,98.53,
7180,352,167,95.73,
7185,336,168,98.05,
7190,345,175,99.39,
7195,344,170,97.03,
7200,321,176,97.39,
7205,338,159,97.93,
7210,355,188,98.61999999999999,
7215,347,174,99.8,
7220,368,167,97.66,
7225,356,178,98.74000000000001,
7230,345,163,98.14,
7235,350,189,97.6,
7240,350,180,99.22,
7245,366,166,100.86,
7250,343,183,98.59,
7255,378,174,98.73,
7260,373,157,98.12,
7265,358,179,96.78,
7270,346,178,96.2,
7275,334,180,96.66,
7280,364,179,98.46000000000001,
7285,343,168,98.31,
7290,351,155,98.41,
7295,360,172,99.44,
7300,343,163,99.22,
7305,364,165,99.72,
7310,371,170,97.94,
7315,378,172,97.94,
7320,366,160,101.12,
7325,340,179,96.52,
7330,348,185,98.11,
7335,357,171,98.11,
7340,344,183,96.47,
7345,338,184,98.57,
7350,345,178,96.42999999999999,
7355,333,158,97.72,
7360,345,171,98.37,
7365,331,186,97.92999999999999,
7370,354,173,97.76,
7375,356,176,97.81,
7380,346,202,97.2,
7385,372,175,98.94000000000001,
7390,352,167,96.74,
7395,358,174,99.85,
7400,385,166,100.12,
7405,364,177,99.17999999999999,
7410,340,166,97.67,
7415,363,157,97.51,
7420,339,155,98.82,
7425,359,164,96.4,
7430,349,177,96.97,
7435,332,165,97.49,
7440,358,173,97.54,
7445,356,183,99.13999999999999,
7450,355,170,97.27,
7455,367,179,98.2,
7460,367,166,97.82000000000001,
7465,367,180,96.62,
7470,370,172,96.82000000000001,
7475,372,174,101.78,
7480,339,177,98.95,
7485,345,193,98.39999999999999,
7490,324,182,97.34,
7495,345,169,98.47,
7500,334,163,99.74,
7505,359,154,99.77,
7510,355,161,99.1,
7515,333,155,97.93,
7520,331,177,98.46000000000001,
7525,346,154,95.38000000000001,
7530,363,160,97.76,
7535,365,163,96.69,
7540,349,176,99.13000000000001,
7545,340,160,98.3,
7550,347,157,97.2,
7555,352,180,97.78999999999999,
7560,347,180,98.2,
7565,352,162,97.82,
7570,361,153,98.6,
7575,351,161,97.13,
7580,362,191,97.53999999999999,
7585,346,189,97.36,
7590,353,165,97.99,
7595,357,174,98.34,
7600,346,160,98.69,
7605,358,166,99.80000000000001,
7610,350,175,97.36999999999999,
7615,372,165,98.92999999999999,
7620,364,169,96.57,
7625,350,162,99.71,
7630,347,177,98.18,
7635,350,171,98.64,
7640,350,169,101.05,
7645,358,175,98.09,
7650,354,179,97.97,
7655,359,189,98.73,
7660,343,172,98.63999999999999,
7665,341,183,99.21000000000001,
7670,346,174,101.08999999999999,
7675,343,172,96.69999999999999,
7680,350,183,97.48,
7685,328,165,99.89,
7690,342,165,97.8,
7695,350,170,99.31,
7700,360,165,99.59,
7705,343,172,96.42,
7710,359,184,99.05,
7715,358,171,97.61,
7720,336,167,97.34,
7725,350,181,99.57000000000001,
7730,332,168,98.68,
7735,367,178,98.36999999999999,
7740,335,167,96.92,
7745,366,173,98.56,
7750,338,175,97.11,
7755,346,184,98.75,
7760,348,156,98.25,
7765,355,160,100.32,
7770,355,171,98.76,
7775,351,162,98.74,
7780,374,177,98.99,
7785,353,176,96.76,
7790,356,182,98.48,
7795,355,181,97.32000000000001,
7800,372,185,97.28,
7805,342,170,96.92,
7810,324,166,95.53,
7815,346,158,98.91,
7820,334,165,97.74,
7825,352,163,96.05,
7830,344,175,98.91,
7835,362,175,98.92999999999999,
7840,355,160,97.92999999999999,
7845,343,179,99.91,
7850,345,168,99.26,
7855,342,171,99.88000000000001,
7860,324,185,98.61,
7865,340,175,96.94999999999999,
7870,349,189,98.74,
7875,335,189,103.24,
7880,371,182,97.66,
7885,349,174,97.57,
7890,355,157,97.5,
7895,369,162,97.44,
7900,345,165,97.92,
7905,340,166,102.14999999999999,
7910,362,180,99.37,
7915,350,157,101.19000000000001,
7920,344,145,97.62,
7925,337,172,98.52,
7930,367,172,100.39999999999999,
7935,375,169,97.58,
7940,353,160,98.50999999999999,
7945,343,162,99.58999999999999,
7950,355,178,99.39,
7955,361,178,100.39999999999999,
7960,335,172,99.36999999999999,
7965,352,172,99.58,
7970,351,186,98.2,
7975,345,181,99.3,
7980,360,178,96.01,
7985,365,166,97.88000000000001,
7990,339,175,97.77,
7995,360,155,98.11,
8000,367,154,99.53,
8005,355,162,98.96000000000001,
8010,349,162,96.85,
8015,351,178,96.48,
8020,368,154,96.94,
8025,343,154,100.17999999999999,
8030,346,175,102.49,
8035,330,161,98.53,
8040,340,166,99.24,
8045,342,176,97.03,
8050,357,155,98.62,
8055,354,153,99.73,
8060,361,156,98.59,
8065,350,172,101.82000000000001,
8070,350,160,99.94,
8075,350,167,97.98,
8080,356,184,99.39,
8085,357,176,96.52,
8090,345,149,98.81,
8095,353,181,98.05,
8100,343,173,97.57000000000001,
8105,354,163,98.91,
8110,363,158,98.05000000000001,
8115,368,171,98.44,
8120,369,163,99.04,
8125,350,167,96.03,
8130,352,160,98.41,
8135,327,158,98.84,
8140,361,157,97.26,
8145,359,171,96.22,
8150,374,166,97.63000000000001,
8155,356,158,97.39999999999999,
8160,343,165,97.59,
8165,336,161,96.54,
8170,336,155,96.99000000000001,
8175,365,163,97.94999999999999,
8180,341,172,98.19999999999999,
8185,339,166,96.64,
8190,347,172,102.53,
8195,362,173,99.62,
8200,350,172,97.73,
8205,359,171,100.36,
8210,358,171,98.32000000000001,
8215,354,166,100.91,
8220,351,162,96.88,
8225,357,158,100.16,
8230,370,178,99.3,
8235,334,165,97.22,
8240,344,174,98.37,
8245,338,167,98.99,
8250,344,178,99.77,
8255,357,187,99.74000000000001,
8260,346,165,99.27,
8265,366,196,99.28,
8270,358,177,98.92999999999999,
8275,370,170,99.86,
8280,373,171,98.35,
8285,349,168,98.78999999999999,
8290,364,153,98.03,
8295,341,167,98.67,
8300,332,162,96.75999999999999,
8305,330,165,99.94,
8310,331,159,99.79,
8315,341,164,96.58999999999999,
8320,317,185,98.17,
8325,339,190,99.10000000000001,
8330,361,178,97.38,
8335,358,172,98.07000000000001,
8340,365,158,97.0,
8345,379,164,99.49,
8350,362,167,98.28999999999999,
8355,362,192,98.19,
8360,367,168,104.64,
8365,345,173,97.60000000000001,
8370,358,179,97.61,
8375,382,179,98.17,
8380,348,168,100.27999999999999,
8385,338,172,95.95,
8390,360,175,98.89,
8395,360,164,97.17,
8400,338,176,98.31,
8405,349,185,98.52000000000001,
8410,351,168,98.12,
8415,362,175,99.17999999999999,
8420,346,180,104.85,
8425,355,178,97.75999999999999,
8430,360,184,99.24,
8435,366,182,96.84,
8440,334,170,96.61,
8445,357,186,97.54,
8450,361,185,98.69000000000001,
8455,375,196,97.93,
8460,344,167,102.69,
8465,354,169,99.78,
8470,360,176,97.80999999999999,
8475,333,165,99.63,
8480,345,142,98.73,
8485,346,163,98.61,
8490,350,174,98.28,
8495,338,180,97.11,
8500,329,170,96.53,
8505,358,172,99.38,
8510,341,171,98.94,
8515,336,170,97.21,
8520,346,170,98.13,
8525,340,168,98.85,
8530,346,174,97.92999999999999,
8535,356,166,98.22,
8540,351,153,97.03,
8545,353,179,99.25999999999999,
8550,360,174,96.81,
8555,335,179,97.31,
8560,344,177,97.4,
8565,351,166,97.71000000000001,
8570,352,171,99.24,
8575,358,167,99.13,
8580,350,163,97.64,
8585,330,163,97.94,
8590,342,184,99.32,
8595,351,177,99.07,
8600,348,156,98.64,
8605,355,150,96.55,
8610,339,173,97.99,
8615,358,155,97.54,
8620,375,155,100.23,
8625,380,180,98.57,
8630,355,180,97.41,
8635,353,169,97.07,
8640,360,172,98.71,
8645,350,157,98.29,
8650,366,156,98.23,
8655,348,167,97.96000000000001,
8660,356,156,101.69000000000001,
8665,356,164,96.42999999999999,
8670,324,164,98.64,
8675,368,178,97.74000000000001,
8680,358,170,99.12,
8685,333,171,98.22,
8690,344,174,98.05,
8695,313,167,98.03,
8700,347,176,99.02,
8705,363,166,99.34,
8710,321,171,99.53,
8715,348,160,97.84,
8720,362,153,97.07,
8725,348,160,99.07000000000001,
8730,338,169,99.23,
8735,374,170,96.43,
8740,355,161,99.97,
8745,351,156,99.38000000000001,
8750,369,155,99.87,
8755,347,148,101.03,
8760,359,168,96.64,
8765,349,160,99.35000000000001,
8770,355,158,97.91,
8775,345,168,99.13,
8780,349,148,98.21,
8785,344,150,98.57,
8790,340,181,99.04,
8795,345,173,97.14999999999999,
8800,352,151,97.38,
8805,355,169,97.11,
8810,357,174,98.47,
8815,357,180,97.89999999999999,
8820,335,184,96.44999999999999,
8825,356,157,98.02,
8830,351,162,95.48,
8835,350,161,96.56,
8840,334,162,97.26,
8845,352,150,99.01,
8850,343,171,98.80999999999999,
8855,329,163,98.04,
8860,390,166,97.81,
8865,333,165,98.41000000000001,
8870,340,149,97.86,
8875,378,151,98.53999999999999,
8880,355,148,99.61,
8885,346,157,97.55,
8890,349,185,98.64,
8895,352,165,101.23,
8900,347,160,98.16999999999999,
8905,349,163,100.93,
8910,341,162,98.79,
8915,349,159,98.76,
8920,357,160,97.73,
8925,354,165,99.56,
8930,364,163,98.11,
8935,332,167,96.74000000000001,
8940,352,185,99.01,
8945,355,181,98.86,
8950,346,160,98.87,
8955,330,165,96.57,
8960,330,166,99.41000000000001,
8965,362,174,99.07000000000001,
8970,368,171,99.13000000000001,
8975,374,165,100.82000000000001,
8980,345,173,97.52000000000001,
8985,361,167,99.04,
8990,346,170,97.19999999999999,
8995,349,161,99.14,
9000,341,165,99.57,
9005,344,160,99.7,
9010,349,160,96.83999999999999,
9015,348,155,99.02000000000001,
9020,367,149,100.19,
9025,345,161,100.06,
9030,350,181,97.6,
9035,348,176,97.92,
9040,343,183,98.74,
9045,342,171,99.05,
9050,358,169,98.41,
9055,352,169,98.02,
9060,377,166,99.46000000000001,
9065,356,180,99.48,
9070,363,194,98.36,
9075,347,174,98.54,
9080,338,170,98.12,
9085,357,164,98.75999999999999,
9090,332,174,96.36000000000001,
9095,364,185,97.32,
9100,343,184,100.19,
9105,329,181,98.24,
9110,338,171,99.33,
9115,358,166,97.39999999999999,
9120,342,174,99.05,
9125,361,176,97.5,
9130,342,178,98.78,
9135,379,178,97.59,
9140,360,179,99.22,
9145,355,151,97.55999999999999,
9150,343,155,97.95,
9155,342,164,96.83,
9160,349,177,99.42,
9165,351,155,99.37,
9170,354,167,100.67,
9175,341,177,99.14,
9180,365,162,97.76,
9185,351,169,97.89999999999999,
9190,358,168,97.10000000000001,
9195,353,152,99.3,
9200,349,161,101.11,
9205,357,155,97.69,
9210,359,169,98.34,
9215,343,150,98.83,
9220,348,150,98.59,
9225,350,162,99.32000000000001,
9230,339,172,99.44,
9235,342,163,99.44,
9240,353,164,97.61,
9245,358,167,98.17,
9250,345,157,97.46000000000001,
9255,322,162,99.17999999999999,
9260,362,157,96.78999999999999,
9265,366,183,98.66,
9270,366,168,100.58,
9275,357,174,99.14999999999999,
9280,330,184,98.83,
9285,342,163,96.92,
9290,336,166,97.89,
9295,351,163,96.82,
9300,347,157,98.29,
9305,357,161,98.21,
9310,357,151,97.35000000000001,
9315,355,167,99.92,
9320,354,168,98.14,
9325,349,180,97.44,
9330,361,172,97.71,
9335,351,173,97.98,
9340,373,171,97.51,
9345,344,176,98.55,
9350,338,162,98.16000000000001,
9355,343,153,98.33000000000001,
9360,354,178,100.44,
9365,352,157,98.22,
9370,346,154,97.89,
9375,326,163,98.2,
9380,353,165,98.99,
9385,342,161,99.84,
9390,331,173,99.03,
9395,353,153,97.33,
9400,362,150,97.33,
9405,366,153,95.87,
9410,347,153,100.08,
9415,356,169,98.35000000000001,
9420,335,173,98.62,
9425,355,169,100.99,
9430,340,164,97.95,
9435,355,151,98.17,
9440,346,144,97.64,
9445,348,160,97.97,
9450,350,174,97.36,
9455,355,185,97.35,
9460,329,156,97.13,
9465,349,146,96.64,
9470,349,154,96.64,
9475,339,149,97.52,
9480,323,151,98.78,
9485,321,162,98.39,
9490,331,165,96.97,
9495,355,149,96.98,
9500,351,145,99.77,
9505,354,161,98.99000000000001,
9510,358,159,98.77,
9515,355,169,99.75,
9520,357,181,97.83,
9525,333,157,99.64,
9530,330,144,98.10000000000001,
9535,329,157,97.53,
9540,355,147,96.91,
9545,331,181,98.09,
9550,370,182,99.02,
9555,350,167,96.67,
9560,360,163,98.93,
9565,367,177,98.68,
9570,344,164,98.79,
9575,364,160,98.58000000000001,
9580,338,159,97.88,
9585,344,176,99.09,
9590,361,171,99.13,
9595,350,147,99.36,
9600,352,165,98.72,
9605,358,168,98.89,
9610,352,160,98.78,
9615,327,154,99.55,
9620,352,158,97.88,
9625,370,168,98.55,
9630,349,149,98.14999999999999,
9635,350,154,97.4,
9640,372,166,99.35000000000001,
9645,348,167,97.96000000000001,
9650,351,153,99.73,
9655,365,147,97.52999999999999,
9660,325,156,98.2,
9665,348,160,100.57000000000001,
9670,354,163,96.5,
9675,338,164,98.84,
9680,368,165,97.24,
9685,340,158,98.03,
9690,334,163,98.92999999999999,
9695,342,157,97.32000000000001,
9700,343,170,96.68,
9705,334,166,96.78999999999999,
9710,346,156,98.03,
9715,337,159,100.12,
9720,357,171,97.63000000000001,
9725,340,155,97.07,
9730,338,173,100.18,
9735,342,158,98.64,
9740,350,158,98.36,
9745,371,161,96.87,
9750,357,164,97.46000000000001,
9755,329,170,95.42999999999999,
9760,321,162,98.06,
9765,363,156,97.11000000000001,
9770,362,165,99.07000000000001,
9775,351,155,100.59,
9780,351,153,97.82,
9785,368,155,99.08,
9790,365,152,96.61,
9795,334,155,97.3,
9800,362,156,99.21,
9805,339,156,96.93,
9810,328,151,98.47,
9815,348,156,97.94,
9820,348,166,95.96000000000001,
9825,357,162,98.65,
9830,360,160,97.26,
9835,347,166,98.42999999999999,
9840,353,167,96.5,
9845,349,163,99.44999999999999,
9850,329,162,97.06,
9855,337,175,97.89,
9860,345,175,95.55,
9865,357,165,96.76,
9870,350,159,97.3,
9875,346,162,96.19000000000001,
9880,345,156,98.56,
9885,341,169,98.72,
9890,359,172,99.58999999999999,
9895,349,179,99.24,
9900,363,163,97.78,
9905,344,166,97.57,
9910,381,160,99.33,
9915,368,170,100.35,
9920,365,165,96.67,
9925,365,164,97.29,
9930,361,155,99.91,
9935,348,154,98.72,
9940,343,147,99.25999999999999,
9945,357,167,100.37,
9950,351,174,97.1,
9955,361,161,98.67,
9960,361,173,99.02000000000001,
9965,343,157,98.41,
9970,354,153,100.47,
9975,353,159,98.22,
9980,372,149,96.45,
9985,357,162,99.17,
9990,361,163,97.97,
9995,339,150,97.69,
10000,344,159,98.78,
10005,333,155,99.55000000000001,
10010,338,158,98.08000000000001,
10015,333,143,97.30000000000001,
10020,356,148,97.22999999999999,
10025,367,161,98.92999999999999,
10030,350,167,98.08,
10035,348,165,100.83,
10040,343,156,100.06,
10045,363,181,99.11999999999999,
10050,340,167,98.64,
10055,348,170,97.64,
10060,350,154,98.1,
10065,352,151,97.61,
10070,342,157,96.94,
10075,340,172,99.1,
10080,345,166,97.98,
10085,359,148,96.75,
10090,362,148,97.96,
10095,357,164,98.36,
10100,364,161,98.86,
10105,322,164,97.53,
10110,357,149,98.2,
10115,357,155,97.81,
10120,351,155,97.8,
10125,365,166,98.52,
10130,330,160,96.64,
10135,346,162,97.87,
10140,340,150,99.1,
10145,348,146,99.72999999999999,
10150,348,156,97.77000000000001,
10155,354,170,100.43,
10160,360,160,98.49,
10165,348,163,99.94,
10170,348,161,97.81,
10175,371,145,96.39,
10180,330,154,97.67,
10185,352,159,97.65,
10190,344,158,96.81,
10195,361,161,99.58,
10200,364,161,98.78,
10205,339,159,99.17,
10210,356,156,98.64,
10215,352,142,99.72,
10220,368,166,99.12,
10225,361,164,99.17999999999999,
10230,364,176,96.85,
10235,355,163,98.24,
10240,343,171,97.32,
10245,354,150,98.22,
10250,357,152,98.2,
10255,361,162,99.51,
10260,371,143,97.57000000000001,
10265,345,171,97.32000000000001,
10270,341,164,96.33000000000001,
10275,358,153,97.04,
10280,350,163,97.67999999999999,
10285,322,158,98.25,
10290,338,164,97.73,
10295,336,161,98.76,
10300,348,161,97.03999999999999,
10305,348,152,99.66000000000001,
10310,376,161,98.06,
10315,353,161,99.72,
10320,342,166,99.53999999999999,
10325,351,152,97.52,
10330,345,163,98.62,
10335,352,159,96.75,
10340,343,178,99.15,
10345,352,174,97.63,
10350,338,170,99.14,
10355,341,141,100.19,
10360,356,154,100.32000000000001,
10365,365,165,96.6,
10370,371,175,97.28,
10375,350,171,100.83,
10380,344,174,98.23,
10385,330,163,96.61999999999999,
10390,335,160,98.56,
10395,354,164,97.65,
10400,353,160,101.79,
10405,350,166,96.97,
10410,341,180,98.92999999999999,
10415,352,150,101.44,
10420,358,159,99.36,
10425,356,145,97.66,
10430,341,178,98.21000000000001,
10435,351,172,97.5,
10440,347,160,97.85000000000001,
10445,358,144,100.31,
10450,349,153,98.39999999999999,
10455,341,164,98.16,
10460,357,161,97.42,
10465,350,152,97.95,
10470,360,163,96.53,
10475,337,160,97.91,
10480,341,165,100.78,
10485,331,164,96.79,
10490,333,151,97.64,
10495,335,152,97.56,
10500,344,159,96.98,
10505,362,159,98.91000000000001,
10510,339,158,96.65,
10515,364,153,96.95,
10520,358,153,98.13,
10525,359,142,98.41,
10530,336,156,99.04,
10535,347,157,98.59,
10540,349,167,99.8,
10545,362,168,98.1,
10550,343,169,98.47,
10555,365,151,100.78999999999999,
10560,352,153,97.92999999999999,
10565,346,158,98.78,
10570,358,156,100.03,
10575,352,156,121.29,
10580,352,169,97.9,
10585,352,149,98.88,
10590,373,149,101.8,
10595,352,159,97.88,
10600,338,155,97.46000000000001,
10605,333,154,99.32000000000001,
10610,360,157,98.71,
10615,364,167,97.49000000000001,
10620,362,158,98.17999999999999,
10625,352,157,99.66,
10630,344,157,100.69999999999999,
10635,372,148,97.03,
10640,360,146,96.02,
10645,356,154,97.33,
10650,353,142,99.53999999999999,
10655,359,144,99.39,
10660,349,153,96.84,
10665,348,148,98.73,
10670,366,148,98.02,
10675,353,152,100.01,
10680,353,142,96.55,
10685,352,146,98.38000000000001,
10690,374,156,98.17,
10695,358,160,97.84,
10700,345,142,96.19,
10705,349,151,97.47,
10710,342,149,95.39999999999999,
10715,341,140,97.48,
10720,349,138,98.86000000000001,
10725,341,143,101.02000000000001,
10730,341,150,97.94,
10735,336,137,99.62,
10740,340,147,96.61,
10745,341,142,100.61000000000001,
10750,352,134,97.37,
10755,327,147,97.79,
10760,341,154,97.98,
10765,357,145,97.2,
10770,360,145,98.62,
10775,342,157,97.67,
10780,357,162,98.74,
10785,348,154,97.41,
10790,361,147,102.22999999999999,
10795,369,155,99.79,
10800,358,159,98.3,
10805,355,146,97.06,
10810,335,147,98.44,
10815,329,147,97.78999999999999,
10820,333,163,96.33,
10825,349,158,98.74,
10830,362,156,96.85,
10835,351,163,99.13,
10840,352,166,97.94999999999999,
10845,343,151,98.99000000000001,
10850,336,156,100.62,
10855,374,157,99.49000000000001,
10860,340,158,96.49,
10865,349,162,98.4,
10870,349,163,100.01,
10875,351,160,97.76,
10880,340,170,97.79,
10885,319,167,97.60000000000001,
10890,323,161,96.32000000000001,
10895,333,161,97.04,
10900,329,167,97.19,
10905,346,155,98.67,
10910,356,167,97.28,
10915,359,164,97.82,
10920,342,160,100.31,
10925,339,142,100.13000000000001,
10930,345,165,98.29,
10935,330,160,96.44000000000001,
10940,351,156,98.89,
10945,373,149,97.81,
10950,353,163,97.25,
10955,357,179,98.46000000000001,
10960,355,169,98.47999999999999,
10965,348,149,97.45,
10970,350,151,99.03,
10975,343,151,100.08999999999999,
10980,352,160,98.72999999999999,
10985,356,155,97.43,
10990,356,161,100.27,
10995,353,171,96.24,
11000,360,156,98.85,
11005,372,148,99.25999999999999,
11010,364,165,99.46000000000001,
11015,344,141,97.55,
11020,345,162,97.95,
11025,333,163,97.61,
11030,333,149,97.26,
11035,330,163,98.71,
11040,356,142,97.82000000000001,
11045,346,143,97.81,
11050,353,163,99.13000000000001,
11055,327,161,97.57000000000001,
11060,349,146,100.17,
11065,343,144,97.19999999999999,
11070,331,158,96.91,
11075,342,164,99.21,
11080,344,156,101.03,
11085,337,157,97.05,
11090,321,156,97.72,
11095,364,146,98.16,
